Mes|comentario
202006|hola buenas tardes alexander comentarte que el modelo lg k40 posee el valor de 122 00 este incluye precio del terminal y pack de activación recuerda que si posees alguna consulta o duda acerca de nuestros servicio estamos a tus ordenes vía inbox saludos
202006|ya días le estoy preguntando como hacer si no tenemos las facturas para pagarlas en los super xq exijen la factura uds dicen q se puede pagar y no mandan la factura
202006|hola esmeralda muy buenas noches con gusto verificamos tu caso por favor escríbenos vía inbox saludos
202006|ya se puede renovar contrato postpago hace más de dos meses me dijeron que no tenían terminales disponibles
202006|hola hector buenas noches le estamos dando seguimiento a tu consulta por inbox quedamos a la espera de tu respuesta saludos
202006|hola hector buenas noches le estamos dando seguimiento a tu consulta por inbox quedamos a la espera de tu respuesta saludos
202006|un gusto saludarte hemos verificado que ya se lleva el seguimiento de tu caso vía inbox
202006|ya les envié y no contestan
202006|buenas noches juan estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|8 dias sin cable mis facturas al dia hable pero no resuelven estuviese en mora ya me hubieran llamado para cobrarme sean responsables yo no reconmendaria sus servicios y peor al ver toda la gente que esta insatisfecha por sus servicios
202006|están dando teléfonos al renovar plan
202006|buenas noches armando agradecemos tu preferencia te invitamos que puedas mantenerte pendiente de nuestras redes sociales para más información saludos
202006|hola buenas una consulta que precio tiene un módem
202006|hola buenas noches para brindarte toda la información al respecto de nuestros dispositivos puedes escribirnos por medio de inbox y con gusto te atenderemos saludos
202006|buenas tardes
202006|buenas tardes yo quiero pagar las facturas pero resulta que las facturas traen mora quiero que me ayuden por favor ya les envie mensajes y aun no me solucionan me han cobrado 4 dólares de mora y no se porque
202006|buenas noches estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|nesecito contratar internet residencial soy de santa ana
202006|hola si estas interesado en contratar nuestras promociones por favor envíanos tus datos vía inbox y con gusto te ampliamos los detalles quedamos a la espera de tus datos saludos
202006|inbox
202006|hola buenas les he estado llamando para darles a conocer mi caso y no me contestan he intentado llenar el formulario y nose puede tengo los 3 meses pendiente y me an cobrado mora y hasta el 15 de este podre pagar un mes necesito que me den opciones
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|ya lo hice como 5 veces y no contestan
202006|con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos
202006|william antonio pacheco gerra inbox
202006|buenas noches estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|buenas noches armando agradecemos tu preferencia te invitamos que puedas mantenerte pendiente de nuestras redes sociales para más información saludos
202006|me pueden decir se se pueden comprar los telefonos en alguna tienda de claro santa ana
202006|hola lupita muy buenas noches para mayor detalle por favor escríbenos vía inbox saludos
202006|buenas noches me podría decir la próxima fecha de pago de mi factura y de cuanto será el monto por favor
202006|hola mario con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|ya llevo semanas diciendo que quiero cancelar mi contrato y como no me ayudaron creo que ya mañana llamo a siget
202006|buenas noches estamos interesados en ayudarte por favor escríbenos por medio de inbox estaremos atentos a tus comentarios saludos
202006|claro el salvador nunca responden que mas hago para llamar su atencion ah ya se esperare a que venga la otra dactura y me cobraran
202006|hola nelson con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|hola mario con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|señores de claro les damos hasta mañana lunes a las 12 00 m para que nos resuelvan el problema de internet y línea fija tenemos casi 15 días con el problema llamamos y no nos resuelven dijeron que vendría un técnico y ya pasaron más de 48 horas el tiempo máximo en que dijeron vendría mis vecinos tienen el mismo problema si no nos resuelven vamos a cancelar su servicio inmediatamente ya es demasiado
202006|hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos
202006|se puede pagar los financiamientos de aparatos adicionales al los contratos en esta página
202006|hola queremos dar seguimiento a tu caso envíanos tus datos vía inbox para poder verificar quedamos al pendiente saludos
202006|hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos
202006|nesesito cable y internet
202006|hola si estas interesada en nuestras promociones por favor envíanos tus datos vía inbox y con gusto te ampliamos los detalles quedamos a la espera de tus datos saludos
202006|yessi rivera imbox o whatsapp al 78026963
202006|yessi rivera te envie inbox
202006|yessi rivera inbox
202006|hola si estas interesada en nuestras promociones por favor envíanos tus datos vía inbox y con gusto te ampliamos los detalles quedamos a la espera de tus datos saludos
202006|hola e intentado comprar en linea pero no me deja hacer el pago
202006|buenos días bryán abarcá estamos interesados en tu consulta por favor brindanos mayor detalle por inbox quedamos a tus ordenes saludos
202006|buenos días bryán abarcá estamos interesados en tu consulta por favor brindanos mayor detalle por inbox quedamos a tus ordenes saludos
202006|es cierto siempre cobran mora porque el mes que paso solo me retrasé cinco días y me cobraron mora entonces lo que dijo el presidente no vale nada
202006|buenos días envíanos tu número por inbox para poder ayudarte con lo que nos comentas saludos
202006|buenos días envíanos tu número por inbox para poder ayudarte con lo que nos comentas saludos
202006|buenos días esta abierta la sucursal d e claro en usulutan necesito cambiar mi plan a nombre de otra persona
202006|hola mercy buen día te comentamos que agencia usulutan se encuentra en operaciones en horario de lunes a viernes de 09 00am a 04 00pm y sábados de 09 00a 03 00pm de igual manera a través de este medio quedamos a tus órdenes feliz día
202006|buenos días ayer les escribí por inbox reportando que una línea se cortó porque le cayó una rama pero no me han respondido nada y es urgente
202006|por inbox te estamos brindando seguimiento saludos
202006|hola man pzrs buenos días vía inbox daremos seguimiento a tu caso quedamos al pendiente por ese medio saludos
202006|desde el miércoles no tengo inter y de paso disq que tengo un plan de 5 megas me cobran y solo me dan 3 si que me an estafado
202006|buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|necesito que me vengan a arreglar mi internet ya tengo dias pidiendo solucion y naaaada
202006|hola any por este medio podemos ayudarte estaremos atentos a recibir tus datos para brindar el seguimiento correspondiente quedaremos a la espera
202006|hola any por este medio podemos ayudarte estaremos atentos a recibir tus datos para brindar el seguimiento correspondiente quedaremos a la espera
202006|que precio tienen el iphone 8 en agencia
202006|hola william buen día te comentamos que por el momento no contamos con existencias de este equipo sin embargo te invitamos que puedas visitar nuestra tienda en línea para que puedas conocer equipos que tenemos disponibles y a precios exclusivos ingresa al siguiente link https tiendaenlinea claro com sv quedamos a tus órdenes ante cuaquier consulta
202006|buen día claro me pueden mandar la configuración de ínter apn para el movil y me ayudan a verificar por que acá en san salvador ciudad delgado la señal es débil tengo chip 4g lite pero navega en 3g y super lento confirmar claro el salvador
202006|hola william buen día con gusto te ayudamos a verificar lo que reportas por favor envíanos el número de tu servicio móvil por medio de inbox para que podamos brindarte toda la asistencia necesaria quedamos a la espera
202006|hola william buen día con gusto te ayudamos a verificar lo que reportas por favor envíanos el número de tu servicio móvil por medio de inbox para que podamos brindarte toda la asistencia necesaria quedamos a la espera
202006|hecho
202006|hola william buen día con gusto te ayudamos a verificar lo que reportas por favor envíanos el número de tu servicio móvil por medio de inbox para que podamos brindarte toda la asistencia necesaria quedamos a la espera
202006|tienen el samsung a71 y cual es el precio de ese smartphone
202006|hola nelson buen día te comentamos que tenemos disponible el modelo samsung a70 a un precio de 436 00 impuestos incluídos más un superpack express de bienvenida de igual manera te invitamos a visitar nuestra tienda en línea para que puedas conocer otros modelos que tenemos a precios exclusivos y con entregas hasta la puerta de tu casa quedamos a tus órdenes ante cualquier consulta saludos
202006|por inbox te estamos brindando seguimiento saludos
202006|10 dias sin linea fija e internet sin respuesta alguna dicen que vendran pero nunca lo hacen urgue
202006|仁 じん マルコ exactamente así aquí en usulutan pésimo servicio por parte de claro
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|ya escribí en todas las plataformas que ofrecen y si no atienden es porq no sirven para nada ninguna de sus plataformas ya vi todos los comentarios que a todos les dicen lo mismo solo hacen copia y pega a todos los que tienen problemas pónganse en contacto ustedes comigo porq ya en todas sus plataformas di datos y número y estoy esperando llamada de área técnica para q venga alguien a arreglarme mi problema ya déjense de tanta mentira aaahhh y llamen hasta que entre la llamada porq con el pésimo servicio que están brindando no hay señal y la llamadas cuesta que entren
202006|de nuestra parte estamos en la disposición de poder ayudarte para ello es necesario que nos brindes la información solicitada por medio de inbox estaremos atentos a tus comentarios
202006|es cierto en ilopango una colonia entera de 16 casas no tienen internet y nos tienen con mentiras nunca vienen a arreglar el internet y los recibos ya vinieron quieren que paguemos y no hemos tenido internet acá todos vamos a poner una demanda nos hemos unido porque ya mucha paciencia tuvimos esto es un robo cobrar por algo que no tenemos
202006|hola buenos días nos interesa conocer los detalles sobre lo que nos comentas envíanos tus datos por medio de inbox por favor para poder ayudarte estaremos a la espera feliz día
202006|buenos días me pueden dar información si ya se me venció el contrato de mí celular
202006|buenos días alberto estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|leonel alberto urrutia esquivel
202006|hola alberto urrutia con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|ahora puedes regalar paquetes o enviar saldo a tus familiares y amigos ingresando acá https paquetes miclaro com sv
202006|me pueden ayudar para abrir mi cuenta plis
202006|hola buenos días con gusto verificamos tu caso envíanos tus datos por medio de inbox quedamos al pendiente de tu respuesta
202006|en apaneca arreglen la señal el internet es malo en el tigre 1
202006|hola buenos días con gusto verificamos tu caso escríbenos por inbox quedamos al pendiente de tu respuesta
202006|hola buenos días con gusto verificamos tu caso escríbenos por inbox quedamos al pendiente de tu respuesta
202006|son unos estafadores desde el día de ayer estoy reportando mi inconveniente con un paquete que hice por la banca movil y nunca me solventan nada para devitar el dinero si son 1 sus agentes de servicio en línea son ineficientes por lo cual si no me solventan iré a la defensora del consumidor con mi baucher de transacción
202006|hola azucenit estamos interesados en tu comentario por favor escríbenos vía inbox con tus datos para poder ayudarte quedamos a la espera saludos
202006|pésimo servicio el que están brindando no puedo trabajar desde casa para poder pagar facturas por el mal servicio que están brindando de internet y todavía están cobrando mora en las facturas me parece de mal gusto
202006|hola queremos dar seguimiento a tu caso envíanos tus datos vía inbox para poder verificar quedamos al pendiente saludos
202006|hola queremos dar seguimiento a tu caso envíanos tus datos vía inbox para poder verificar quedamos al pendiente saludos
202006|las tarjetas claro que valen 3 50 ahora valen 4 00 dólares en la tienda eso es normal necesito ayuda claro el salvador
202006|hola buenas tardes hemos brindado seguimiento a tu caso vía inbox quedamos al pendiente saludos
202006|quiero información deseo una línea con un iphone
202006|hola buenas tardes ally someta es un gusto saludarte para poder brindarte mayor detalle solicitamos que puedas contactarnos mediante inbox quedamos en espera de tus mensajes saludos
202006|xfavor estoy luchando x activar mi persona favorita y nada lo hago x whatsapp y nada x mensaje h nada x llamadas y nada y x messenger y ko me dan respuesta hey ayúdeme
202006|hola german hemos dado seguimiento al caso vía inbox saludos
202006|hola buenas tardes hemos brindado seguimiento a tu caso vía inbox quedamos al pendiente saludos
202006|buenas tardes como me pueden ayudar el control de la caja de el cable no sirve necesito saber si me lo pueden cambiar gracias
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|elsa beltrán si tiene q acercarse a agencia y lleva el control malo para cambiarlo
202006|julia martínez claro gracias
202006|elsa beltrán de nada
202006|julia martínez claro ahi me lo cambiaran ok esta bien muchas gracias
202006|si tiene un costo de 1 18
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|buenas tardes por qué no me atienden
202006|buenas tardes mencionarte que estamos brindando seguimiento vía inbox quedamos a tus ordenes saludos
202006|buenas tardes mencionarte que estamos brindando seguimiento vía inbox quedamos a tus ordenes saludos
202006|hola german hemos dado seguimiento al caso vía inbox saludos
202006|ya les escribi y di todos mis datos no me han llamado para ver si me van arreglar el internet o que han pasado más de 2 horas y todabia tengo el mismo problema desde hace 4 dias no tengo internet
202006|hola milton con gusto te ayudamos por favor escríbenos en inbox para verificar los datos de tu servicio quedamos al pendiente de tu mensaje saludos
202006|buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|buenas tardes quisiera saber el precio de los paquetes de internet residencial gracias
202006|jolt saúl hernández o puede escribirme a whatsapp 63003488
202006|hola jolt saúl buenas tardes escríbenos por inbox y con gusto te brindamos mayor detalle de tu consulta saludos
202006|jolt saúl hernández imbox
202006|buenass quiero informacion
202006|hola buenas tardes morales perez es un gusto poder saludarte con el objetivo de brindarle un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox estaremos a la espera de tus comentarios saludos
202006|morales perez inbox
202006|buenas tardes hace rato estamos intentando comunicarnos con servicio al cliente para poder negociar una forma de pago ya que en estos momentos no contamos con el dinero completo pero hemos intentado en atención al cliente y no contestan gracias
202006|buenas tardes giselle con gusto te ayudamos escríbenos por favor en inbox y compártenos tus datos estaremos al pendiente saludos
202006|con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos
202006|que precio tienen el huawei y7 en agencia
202006|buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|claro el salvador que precio tienen el huawei y7 en agencia
202006|buenas noches comentarte que el equipo se encuentra agotado en nuestras agencias sin embargo puedes adquirir nuestros dispositivos en nuestra tienda en línea ingresando al siguiente enlace https tiendaenlinea claro com sv en la cual solo debes crear tu usuario y realizar la compra con las mejores ofertas hasta la puerta de tu casa
202006|agencias merliot gran via o multiplaza estan abiertas
202006|cuanto puedo obtener una linea solo con cip
202006|hola si estas interesado en contratar nuestras promociones por favor envíanos tus datos vía inbox y con gusto te ampliamos los detalles quedamos a la espera de tus datos saludos
202006|consulto
202006|hola buenos días en este momento te estamos brindando asistencia por inbox quedamos al pendiente de tu respuesta
202006|aurora borja consulto
202006|de nuestra parte estamos en la disposición de poder ayudarte para ello es necesario que nos brindes la información solicitada por medio de inbox estaremos atentos a tus comentarios
202006|yo estoy interrsada en comprar 2 celulares
202006|buenas noches comentarte que puedes adquirir nuestros dispositivos en nuestra tienda en línea ingresando al siguiente enlace https tiendaenlinea claro com sv en la cual solo debes crear tu usuario y realizar la compra con las mejores ofertas hasta la puerta de tu casa
202006|yo estuve escribiéndole al whatsap y solo son mentiras reporte y nada yo tube que reparar asi es que ustedes me tienen que pagar la reparación para mi eran lo mejor
202006|con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos
202006|kiero saver q cuesta el samsung a 10
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|su señal últimamente a estado muy muy mala cuesta que carguen las cosas
202006|hola buenas tardes te hemos enviado un inbox
202006|hola buenas noches karen es un gusto poder saludarte con el objetivo de brindarle un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox estaremos a la espera de tus comentarios saludos
202006|hola una pregunta ha cuanto tienen el j6plus gracias
202006|un gusto poder ayudarte el precio del samsung j6 en agencia es de 265 00 precio incluye iva cesc y superpack de activación de 2 00 cualquier consulta adicional no dudes en contactarnos quedamos a tus órdenes saludos
202006|hola nelson con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|nesecito un plan no tienen ustedes nesecito informacion
202006|hola buenos días por favor envíanos un inbox para poder brindarte la información de nuestros planes a detalle
202006|francisco javier benavides torres le deje un mensaje caballero para poder ayudarle
202006|hola buenos días por favor envíanos un inbox para poder brindarte la información de nuestros planes a detalle
202006|y para finalizar contrato y no me digan que les escriba inbox escriban me inbox ustedes yo estoy disponible 24 7 ustedes 1 hora al día así que espero su inbox
202006|buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios saludos cordiales
202006|hola buenos días nos interesa conocer los detalles sobre lo que nos comentas envíanos tus datos por medio de inbox por favor para poder ayudarte estaremos a la espera feliz día
202006|hola buenos días en este momento te estamos brindando asistencia por inbox quedamos al pendiente de tu respuesta
202006|pésimo servicio no lo recomiendo
202006|buenos días realice una compra de paquete en línea a través de mi paquete express el día de ayer y nunca se proceso ni se me activó lo comprado el dia de ahora me llega un mensaje que no se realizó y la devolución ha sido efectuada con éxito pero al entrar a mi cuenta bancaria aún no la tengo en realidad llamo al call center y no contestan necesito me respondan
202006|hola jessica no te preocupes por este medio te podemos ayudar escríbenos vía inbox por favor y compártenos tus datos quedamos a la espera saludos
202006|buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios saludos cordiales
202006|están cobrando la instalación de internet por que me están cobrando 25 por la instalación
202006|hola leonardo con gusto verificamos tu caso escríbenos en inbox por favor y compártenos tus datos quedamos al pendiente saludos
202006|leonardo joaquin mercado imbox
202006|yo quise comprar un celular en su tienda en linea y me fue imposible hacerlo
202006|hola gloria con gusto verificamos tu caso escríbenos en inbox por favor para brindarte una asistencia personalizada quedamos a la espera
202006|llame al 22505555 y le dire que la joven que me atendio se porta tan pesima que no me quiso ayudar para hacer la compra espero ustedes puedan ayudarme
202006|te ofrecemos una sincera disculpa por la molestia ocasionada escríbenos vía inbox por favor para poder verificar tu caso quedamos atentos saludos
202006|hola gloria con gusto verificamos tu caso escríbenos en inbox por favor para brindarte una asistencia personalizada quedamos a la espera
202006|señores claro hay tiendas que las recargas las dan a 1 10 regulen eso no son todas
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|hola buenas tardes en este momento te estamos brindando asistencia por inbox quedamos al pendiente de tu respuesta
202006|no me tira otras opciones solo lo mismo me mandan
202006|buenos días ya respondimos a tu mensaje en privado quedamos atentos a tus comentarios saludos cordiales
202006|ok gracias
202006|malísima atención de claro mejor eviten disgustos con esta compañia
202006|buenas tardes carlos estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|el internet de claro se cae a cada rato harán un descuento del servicio que no han brindado o siempre lo cobrarán completo
202006|buenas tardes carlos estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|por telefono no hay ejecutivos debido a la demanda
202006|por el chat de la pagina web hay que esperar 20 minutos a pesar de ser el numero 3 de la cola y cuando responde el asesor contesta lo que no se le pregunta
202006|por aca me dicen que los contacte por inbox
202006|cuando quiero los contacto por inbox me salu un mensaje preprogramado diciendo que envíe un mensaje de texto desde mi cel
202006|el objetivo es no atender a los clientes
202006|este servicio no es malisimo se va a los penales con la atencion del banco agricola lo peor
202006|hola con el objetivo de ayudarte le daremos respuestas a tu caso por medio de inbox quedamos a tus órdenes saludos
202006|estamos en toda la disposición de ayudarte carlos sin embargo te solicitamos que nos escribas vía inbox para verificar tu caso quedamos a la espera saludos
202006|buenos días es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|claro el salvador ya les escribí y solo me mandan mensajes de su asistente virtual si pidan que el cliente les escriba al menos tengan la cortesía de responder
202006|hola buenos días ines con el objetivo de ayudarte te hemos enviado un inbox quedamos a tus órdenes saludos
202006|hola buenas noches tengo un problema compre un paquete de 8 días y en día 7 me quitan los datos solo me dejan facebook y whatsapp quiero entrar a internet ver videos en you tube o jugar en linea y no puedo ya van 3 veces que me sucede esto
202006|hola melvin con mucho gusto te ayudaremos con el caso que nos comentas escríbenos por favor vía inbox y compártenos tus datos para verificar quedamos a la espera de tus comentarios saludos
202006|hola buenos días ines con el objetivo de ayudarte te hemos enviado un inbox quedamos a tus órdenes saludos
202006|buenos días ya respondimos a tu mensaje en privado quedamos atentos a tus comentarios saludos cordiales
202006|buenas es necesario el último dígito del dui para poder ir a cancelar
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|una semana de estar solicitando servicio de reparación del servicio de cable por favor den seguimiento
202006|podrían brindar una mejor conexión de internet por favor
202006|buenos días un gusto en saludarte mencionarte que tenemos todo el deseo de ayudarte por favor compartenos tus datos vía inbox para verificar lo sucedido quedamos a tus ordenes saludos
202006|claro el salvador ok eso espero
202006|alexander chávez inbox
202006|tengo 3 días sin internet hable y solo m dijeron q en 48 horas lo iban a solucionar y nada y bien m mandan el msj q pague la factura de este mes
202006|con gusto revisamos tu caso déjanos los datos del servicio en inbox para poder ayudar quedamos atentos a la información saludos
202006|adriana romero cancela el contrato
202006|con gusto revisamos tu caso déjanos los datos del servicio en inbox para poder ayudar quedamos atentos a la información saludos
202006|claro el salvador la agencia de metrocentro santa ana esta abierta
202006|hola buenas noches jessie es un gusto poder saludarte mencionarte que nuestra agencia de metrocentro no se encuentra abierta pero puedes visitar nuestra sucursal en el centro de santa ana quedamos a tus ordenes saludos
202006|hola buenas noches jessie es un gusto poder saludarte mencionarte que nuestra agencia de metrocentro no se encuentra abierta pero puedes visitar nuestra sucursal en el centro de santa ana quedamos a tus ordenes saludos
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|buenos días señores de claro arreglen el cable por favor
202006|hola buenos días en este momento te estamos brindando asistencia por inbox quedamos al pendiente de tu respuesta
202006|hola buenos días en este momento te estamos brindando asistencia por inbox quedamos al pendiente de tu respuesta
202006|una tablet con chip necesito
202006|buen día gabriela un gusto saludarte por favor escríbenos vía inbox con tus datos para que podamos brindarte información de nuestros servicios disponibles quedamos atentos
202006|hace más de dos semana les mande un mensaje y aun no me han contestado
202006|hola odir buenas tardes estamos dando seguimiento a tu caso vía inbox quedamos a la espera de tus mensajes saludos
202006|hola odir buenas tardes estamos dando seguimiento a tu caso vía inbox quedamos a la espera de tus mensajes saludos
202006|como atención al cliente son un fracaso
202006|hola javier buenas noches si has presentado alguna irregularidad con un servicio claro favor escríbenos vía inbox para verificar el caso quedamos atentos a tu respuesta saludos
202006|no registra los datos para la cuenta d pago
202006|hola buenas noches con el objetivo de ayudarte te solicitamos nos envíes tus datos vía inbox para dar seguimiento a tu caso quedamos a la espera de tus datos saludos
202006|la señal está por el suelo yo estoy arta de reiniciar el cel y no consigo señal
202006|buenos días por inbox te estamos brindando asistencia saludos
202006|buenas noches guerra guerra mercado queremos saber mas al respecto de tu consulta por favor envía por inbox datos de tu servicio saludos
202006|buenas noches guerra guerra mercado queremos saber mas al respecto de tu consulta por favor envía por inbox datos de tu servicio saludos
202006|hola buenas noches si tienes alguna consulta escríbenos por medio de inbox para que podamos ayudarte quedamos a tus órdenes saludos
202006|buendía cuando abrirán tiendas
202006|claro con todo respeto respeto si está hecho leña la señal cuando pondrán la 5g tal vez así navegamos en 3g
202006|hola buenas noches si estas presentando inconvenientes con nuestros servicios escríbenos por medio de inbox para que podamos ayudarte quedamos a tus órdenes saludos
202006|los equipos financiados se pueden pagar de esa manera
202006|hola buenos días oscar es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|buenas
202006|cristabel palasios le mandé inbox
202006|como puedo a ecer para octener un credito
202006|buenos días con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|buenos días con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|buenos días si presentas algún inconveniente con uno de nuestros servicios te invitamos a que nos escribas vía inbox con tus datos para brindarte una asistencia personalizada saludos
202006|gracias ya me solucionaron el caso gracias
202006|nos complace saber que tu servicio se encuentre restablecido cualquier consulta adicional quedamos a tu disposición saludos
202006|ok gracias buen día
202006|nos complace saber que tu servicio se encuentre restablecido cualquier consulta adicional quedamos a tu disposición saludos
202006|ni las yamadas entran nisalen tamosmal así pónganse las pilas
202006|buenas tardes estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|haber cuando solucionan su internet móvil tan inestable que esta se supone q es lte pero son un desastre total 3g me navega mi teléfono
202006|hola buenas tardes compártenos tu número vía inbox para poder ayudarte cuanto antes quedamos atentos saludos
202006|hola
202006|hola buenas tardes garcia elisabet un gusto saludarte en caso de necesitar información o soporte de nuestros servicios puedes escribirnos vía inbox y con gusto brindamos seguimiento saludos
202006|pésima señal señores
202006|buenas tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|buenas tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|hola donde puedo verificar si tiene iphones disponibles
202006|hola buenas tardes con todo gusto puedes verificar los modelos disponibles solo ingresa aquí https tiendaenlinea claro com sv aprovecha ya que lo estarás recibiendo hasta la puerta de tu casa quedateencasa
202006|hola ricardo muy buenas tardes te invitamos a conocer nuestra oferta prepago en https tiendaenlinea claro com sv estamos para servirte saludos
202006|estoy interesada en el lg k50
202006|no caigan en este tipo de publicidad son unos tramposos irresponsables eso de venta en linea es estafa
202006|buenas noches comentarte que el precio del lg k50s en nuestra tienda en línea es de 139 98 por el momento no contamos con existencias del lg k50 cualquier consulta envíanos un inbox saludos puedes adquirir nuestros dispositivos en nuestra tienda en línea ingresando al siguiente enlace https tiendaenlinea claro com sv en la cual solo debes crear tu usuario y realizar la compra con las mejores ofertas hasta la puerta de tu casa
202006|el paquete que dura un mes con velocidad de 5mb no funciona la señal de la cuidad futura llamó y llamó y lo único que hacen es actualizar no tienen buen servicio de claro
202006|buenas noches estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|buenas noches estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|yo lo que necesito es un teléfono fijo tienen de venta información por favor
202006|hola con el objetivo de ayudarte le daremos respuestas a tu caso por medio de inbox quedamos a tus órdenes saludos
202006|oy tamos jodidos con usted put bien caro pusieron los planes i el inter se pasan
202006|buenas tardes con gusto te ampliamos los detalles por favor envíanos tus datos por medio de un inbox estaremos atentos a tus comentarios saludos
202006|puedo pagar mi factura de inter residencial
202006|buenos noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|ni sirve la señal por ley tuve que cambiar compañía
202006|necesito contratar conustedes
202006|guadalupe martinez imbox o whatsapp al 78026963
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu solicitud te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|guadalupe martinez inbox
202006|buenas noches comentarte que ingresando a https www cotizadorclaro com podrás ver nuestros planes disponibles si posees dudas o consultas escríbenos vía inbox saludos
202006|claro da mal soporte a sus clientes no se los recomiendo
202006|hola quiero saber el precio de samsung a 30 plus por fbor
202006|buenos días de momento solamente se cuenta con el samsung a30s puedes verificar y adquirir nuestros equipos a través de https tiendaenlinea claro com sv saludos
202006|hola buenos días xavi con gusto te ayudamos en lo que nos comentas para ello por favor envíanos los datos de tu servicio vía inbox para asistirte quedamos a la espera de tus comentarios saludos
202006|quiero renovar mi plan y cambiar de aparato
202006|hola con gusto te brindamos la información escríbenos vía inbox para más detalle quedamos al pendiente saludos
