"Mes","comentario","text_tokens"
202006,"garcia alejandra inbox","garcia alejandra inbox"
202006,"necesito k me ayuden xk siempre e tenido internet claro y sin ningún problema lo an venido a instalar","necesitar k me ayudar xk siempre e tener internet claro y sin ninguno problema el an venir a instalar"
202006,"garcia alejandra buen día mi nombre es sara rivas soy gestor de agencia y es un gusto apoyarle me indica vía inbox cuál es su consulta","garcia alejandra bueno día mi nombrar ser sara rivas ser gestor de agenciar y ser uno gustar apoyarle me indicar vía inbox cuál ser su consultar"
202006,"para servirte cualquier duda o consulta estamos a la orden saludos","parar servirte cualquiera dudar o consultar estar a el orden saludo"
202006,"milton sosa muy amable muchas gracias bendiciones","milton soso muy amable mucho gracia bendición"
202006,"garcia alejandra para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018","garcia alejandra parar que estar siempre conectar te brindar internet residencial tigo y servicio de cable parar tu hogar solo internet 5 mb 21 99 10 27 99 paquete tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canal 17 69 tv full 65 canal 21 23 costo único de instalación 30 todo el paquete incluir imponer requerir dui y recibir vigente de aguar o luz parar mayor información sobrar costo de conexión y mes de contratar comunicate wilber pérez 76834018"
202006,"garcia alejandra inbox","garcia alejandra inbox"
202006,"buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos","bueno día con gustar ampliar el información a tu consultar contactanos por mediar de inbox parar brindarte unir atención personalizar quedar a tu orden saludo"
202006,"quiero saber si la agencia en la libertad está abierta","querer saber si el agenciar en el libertar estar abrir"
202006,"hola buenos días alma lorena flores mendoza comentarte que puedes verificar el detalle de las sucursales que se encuentran laborando este día en el siguiente enlace https bit ly 3dqahq3 cualquier consulta adicional puedes escribirnos vía inbox y con gusto brindamos seguimiento saludos","hola bueno día alma lorena flor mendoza comentarte que poder verificar el detallar de el sucursal que se encontrar laborar este día en el siguiente enlazar https bit ly 3dqahq3 cualquiera consultar adicional poder escribirnos vía inbox y con gustar brindar seguimiento saludo"
202006,"de nada sirve q estén ofreciendo e informando sobre sus horarios si son una pésima compañía muy mala la señal y no sólo por las lluvias uno les habla y no resuelven nada aaaaa pero recibo si viene puntualmente","de nadar servir q estar ofrecer e informar sobrar su horario si ser unir malo compañía muy malo el señal y no sólo por el lluvia unir les hablar y no resolver nadar aaaaa pero recibir si venir puntualmente"
202006,"buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos","bueno día estar interesado en ayudarte por favor envíanos tu dato por mediar de inbox estar atento a tu comentario saludo"
202006,"edgar reinaldo cubias cubiaspara que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018","edgar reinaldo cubias cubiaspara que estar siempre conectar te brindar internet residencial tigo y servicio de cable parar tu hogar solo internet 5 mb 21 99 10 27 99 paquete tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canal 17 69 tv full 65 canal 21 23 costo único de instalación 30 todo el paquete incluir imponer requerir dui y recibir vigente de aguar o luz parar mayor información sobrar costo de conexión y mes de contratar comunicate wilber pérez 76834018"
202006,"comentarte que estamos en toda la disposición de ayudarte para ello solicitamos que nos puedas enviar el número del servicio vía inbox quedamos atentos a tus comentarios saludos","comentarte que estar en todo el disposición de ayudarte parar él solicitar que no poder enviar el número del servicio vía inbox quedar atento a tu comentario saludo"
202006,"por inbox te estamos brindando seguimiento","por inbox te estar brindar seguimiento"
202006,"claro el salvador yo quiero que me atiendan el problema de la señal del internet les mandaré mensaje","claro el salvador yo querer que me atender el problema de el señal del internet les mandar mensaje"
202006,"buenos dias agencias en plaza mundo","bueno dias agencia en plaza mundo"
202006,"hola buenos días esa agencia no se encuentra abierta pero puedes visitarnos en metrocentro 8a etapa en un horario de 10 am a 4 pm","hola bueno día ese agenciar no se encontrar abrir pero poder visitarnos en metrocentro 8a etapa en uno horario de 10 am a 4 pm"
202006,"hola buenos días esa agencia no se encuentra abierta pero puedes visitarnos en metrocentro 8a etapa en un horario de 10 am a 4 pm","hola bueno día ese agenciar no se encontrar abrir pero poder visitarnos en metrocentro 8a etapa en uno horario de 10 am a 4 pm"
202006,"buenos días quiero saber si me pueden proporcionar la factura de internet para poder imprimirla y la de linea móvil para poder cancelarla muchas gracias","bueno día querer saber si me poder proporcionar el facturar de internet parar poder imprimirla y el de linear móvil parar poder cancelarla mucho gracia"
202006,"marcia estela peña hola entra a mi claro el salvador y llena el formulario para que luego pueda descargar factura","marcia estela peña hola entrar a mi claro el salvador y llenar el formulario parar que luego poder descargar facturar"
202006,"buenos días claro que sí envíanos un inbox junto con tu número para poder compartirte tu factura estaremos a la espera saludos","bueno día claro que sí envíanos uno inbox juntar con tu número parar poder compartirte tu facturar estar a el esperar saludo"
202006,"marcia estela peña buenos días con gusto puedo ayudarle via inbox","marcia estela peña bueno día con gustar poder ayudarle via inbox"
202006,"eliza alvarenga hola necesito informacion de un traslado de servicio","eliza alvarenga hola necesitar informacion de uno trasladar de servicio"
202006,"hola buenas tardes envíanos tu número celular vía inbox para poder verificar tu caso quedaremos al pendiente","hola bueno tardar envíanos tu número celular vía inbox parar poder verificar tu casar quedar al pendiente"
202006,"ya lo hice y sigo esperando","ya el hacer y seguir esperar"
202006,"hola buenas tardes estamos interesados en poder ayudarte para ello es necesario que nos escribas vía inbox quedamos al pendiente saludos","hola bueno tardar estar interesado en poder ayudarte parar él ser necesario que no escriba vía inbox quedar al pendiente saludo"
202006,"desde las 9 les mande mensaje les puse en esta pagina que me urge que se comuniquen con migo les escribí y les explique lo que me pasa y no responden entonces no pago las facturas","desde el 9 les mandar mensaje les poner en este paginar que me urgir que se comunicar con migar les escribir y les explicar el que me pasar y no responder entonces no pagar el factura"
202006,"claro el salvador ya se lo mande y no me respondieron","claro el salvador ya se el mandar y no me responder"
202006,"hola marcia con gusto podemos ayudarte por favor envíanos por inbox los números de los cuales deseas la facturación de tu servicio quedaremos atentos","hola marcia con gustar podar ayudarte por favor envíanos por inbox el número de el cual desear el facturación de tu servicio quedar atento"
202006,"claro el salvador tengo una línea para renovar equipo","claro el salvador tener unir líneo parar renovar equipar"
202006,"hola jorge buenas tardes con gusto te ayudamos a realizar el proceso por favor escríbenos por inbox envíanos el número del servicio a renovar y con gusto te brindamos todos los detalles quedaremos atentos","hola jorge bueno tardar con gustar te ayudar a realizar el procesar por favor escríbenos por inbox envíanos el número del servicio a renovar y con gustar te brindar todo el detallar quedar atento"
202006,"claro el salvador señores de claro uno les quiere pagar y uds no responden pero viene mal una factura se tiene que respetar el contrato","claro el salvador señor de claro unir les querer pagar y uds no responder pero venir mal unir facturar se tener que respetar el contratar"
202006,"porq tanto pasos no dan solución rapidaaaa","porq tanto paso no dar solución rapidaaaa"
202006,"gracias","gracia"
202006,"hay yo desde las 9 estoy que quiero que me solucionen un problema hasta ganan de quitar los servicios con esta empresa tengo","haber yo desde el 9 estar que querer que me solucionar uno problema hasta ganar de quitar el servicio con este empresa tener"
202006,"buenas noches jorge de la cruz comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes","bueno noche jorge de el cruz comentarte que te estar dar seguimiento por mediar de inbox quedar a el esperar de tu mensaje"
202006,"hola buenos dias necesito comprar un telefono como hago por favor necesito que me ayuden gracias","hola bueno dias necesitar comprar uno telefono comer hacer por favor necesitar que me ayudar gracia"
202006,"a esta pagina es por gusto reclamar todas las respuestas son automáticas no hay nadie administrando esta pagina si no creen fijense a continuación como me responderá automáticamente la página son respuestas automatizadas son unos araganes","a este paginar ser por gustar reclamar todo el respuesta ser automática no haber nadie administrar este paginar si no crear fijense a continuación comer me responder automáticamente el página ser respuesta automatizar ser uno araganes"
202006,"hola será un gusto poder atenderte si tienes cualquier duda o consulta puedes escribirnos por inbox feliz día","hola ser uno gustar poder atenderte si tener cualquiera dudar o consultar poder escribirnos por inbox feliz día"
202006,"marquez vlhadhimir para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018","marquez vlhadhimir parar que estar siempre conectar te brindar internet residencial tigo y servicio de cable parar tu hogar solo internet 5 mb 21 99 10 27 99 paquete tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canal 17 69 tv full 65 canal 21 23 costo único de instalación 30 todo el paquete incluir imponer requerir dui y recibir vigente de aguar o luz parar mayor información sobrar costo de conexión y mes de contratar comunicate wilber pérez 76834018"
202006,"quisiera comprar un teléfono con ustedes como se puede hacer","querer comprar uno teléfono con vosotros comer se poder hacer"
202006,"buenos kiero saber llo el 21de junio vence los tres meses de inter que uno no lo apagado pues llo no tengo trabajo pero ami lla me desconeptaron el inter","bueno kiero saber llo el 21de junio vencer el tres mes de inter que unir no el apagar pues llo no tener trabajar pero ami lla me desconeptaron el inter"
202006,"hola envíanos tu número de servicio por privado y lo verificamos con gusto saludos","hola envíanos tu número de servicio por privar y el verificar con gustar saludo"
202006,"hola envíanos tu número de servicio por privado y lo verificamos con gusto saludos","hola envíanos tu número de servicio por privar y el verificar con gustar saludo"
202006,"adrián buenaventura no tendrían por q desconectartelo si lo hacen tenes derecho a quejarte y suspender tu contrato eso si tomé fotos o videos como pruebas ya q con estas compañias aquí en el salvador todo es de esperarse y hay q estar preparado","adrián buenaventura no tener por q desconectartelo si el hacer tenes derecho a quejarte y suspender tu contratar ese si tomar foto o videos comer probar ya q con este compañias aquí en el salvador todo ser de esperarse y haber q estar preparar"
202006,"hola envíanos tu número de servicio por privado y lo verificamos con gusto saludos","hola envíanos tu número de servicio por privar y el verificar con gustar saludo"
202006,"hola no me han mandado mi factura","hola no me haber mandar mi facturar"
202006,"hola será un gusto poder atenderte si tienes cualquier duda o consulta puedes escribirnos por inbox feliz día","hola ser uno gustar poder atenderte si tener cualquiera dudar o consultar poder escribirnos por inbox feliz día"
202006,"hola buenos días alejandra permítenos verificar tu caso solicitarte nos escribes a través de inbox y con gusto daremos seguimiento a lo sucedido quedamos al pendiente de tu mensaje saludos","hola bueno día alejandra permítenos verificar tu casar solicitarte no escribir a través de inbox y con gustar dar seguimiento a el suceder quedar al pendiente de tu mensaje saludo"
202006,"hola buenas tardes te atiende alberto en este momento verifico le muestra algún mensaje en pantalla","hola bueno tardar te atender alberto en este momento verificar le mostrar alguno mensaje en pantalla"
202006,"esto sale en todas las pantallas desde el sábado en la noche después que vino el técnico a repararlo","este salar en todo el pantalla desde el sábado en el noche después que venir el técnico a repararlo"
202006,"ya abrieron las sucursales de soyapango","ya abrir el sucursal de soyapango"
202006,"hola javier buenos días te comento que por la emergencia del covid 19 las agencias de soyapango están cerradas en san salvador las agencias que están trabajando san salvador centro agencia olímpica y metrocentro 8va etapa","hola javier bueno día te comentar que por el emergencia del covid 19 el agencia de soyapango estar cerrada en santo salvador el agencia que estar trabajar santo salvador centrar agenciar olímpico y metrocentro 8va etapa"
202006,"javier menéndez le envie mensaje feliz dia","javier menéndez le envie mensaje feliz dia"
202006,"buen día piden el número de dui para entrar","bueno día pedir el número de dui parar entrar"
202006,"hola buenos días sofía marroquín comentarte que se atiende según decreto ejecutivo el cual consiste en recibir a todas aquellas personas que les corresponde salir en ese día por ello se solicita el dui cualquier consulta adicional puedes escribirnos vía inbox y con gusto brindamos seguimiento saludos","hola bueno día sofía marroquí comentarte que se atender según decretar ejecutivo el cual consistir en recibir a todo aquel persona que les corresponder salir en ese día por él se solicitar el dui cualquiera consultar adicional poder escribirnos vía inbox y con gustar brindar seguimiento saludo"
202006,"hola será un gusto ayudarte por medio de inbox o whatsapp 7850 5555 quedamos a tus órdenes saludos","hola ser uno gustar ayudarte por mediar de inbox o whatsapp 7850 5555 quedar a tu orden saludo"
202006,"para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018","parar que estar siempre conectar te brindar internet residencial tigo y servicio de cable parar tu hogar solo internet 5 mb 21 99 10 27 99 paquete tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canal 17 69 tv full 65 canal 21 23 costo único de instalación 30 todo el paquete incluir imponer requerir dui y recibir vigente de aguar o luz parar mayor información sobrar costo de conexión y mes de contratar comunicate wilber pérez 76834018"
202006,"buenos días favor reabrir claro metro santa ana gracias","bueno día favor reabrir claro metro santo ana gracia"
202006,"hola buenos días escríbenos vía inbox con tus datos y asi poder ampliar el detalle quedamos al pendiente saludos","hola bueno día escríbenos vía inbox con tu dato y asi poder ampliar el detallar quedar al pendiente saludo"
202006,"si existe la ley de los tres meses por que si estoy pagando el servicio me están cobrando mora","si existir el ley de el tres mes por que si estar pagar el servicio me estar cobrar morar"
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos","hola bueno día ser uno gustar poder saludarte mencionarte que con gustar brindar uno seguimiento más personalizar a tu casar te invitar poder escribirnos vía inbox quedar a el esperar de tu comentario saludo"
202006,"claro el salvador ya mande inbox","claro el salvador ya mandar inbox"
202006,"hola buenos días sofía marroquín comentarte que se atiende según decreto ejecutivo el cual consiste en recibir a todas aquellas personas que les corresponde salir en ese día por ello se solicita el dui cualquier consulta adicional puedes escribirnos vía inbox y con gusto brindamos seguimiento saludos","hola bueno día sofía marroquí comentarte que se atender según decretar ejecutivo el cual consistir en recibir a todo aquel persona que les corresponder salir en ese día por él se solicitar el dui cualquiera consultar adicional poder escribirnos vía inbox y con gustar brindar seguimiento saludo"
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos","hola bueno día ser uno gustar poder saludarte mencionarte que con gustar brindar uno seguimiento más personalizar a tu casar te invitar poder escribirnos vía inbox quedar a el esperar de tu comentario saludo"
202006,"una pregunta y si no logro pagar me cobrar multa la ultima vez que lo intente estaba cerrado en metrosonsonate","unir preguntar y si no lograr pagar me cobrar multar el ultimar vez que el intentar estar cerrar en metrosonsonate"
202006,"hola envíanos un inbox junto con el número de tu servicio para poder ayudarte saludos","hola envíanos uno inbox juntar con el número de tu servicio parar poder ayudarte saludo"
202006,"hola buenas tardes elena alas te invito a visitar al portal web https tiendaenlinea claro com sv ahí encontraras todos los modelos prepago disponibles y solicitar el envío hasta la puerta de tu hogar","hola bueno tardar elena ala te invitar a visitar al portal web https tiendaenlinea claro com sv ahí encontrar todo el modelo prepago disponible y solicitar el enviar hasta el puerta de tu hogar"
202006,"puede explicarme como es q yo pague el 13 de mayo la factura y hoy resulta q yo debo mayo y q ya pague junio no le parece ridiculo como voy a pagar un mes q empieza un mes antes","poder explicarme comer ser q yo pagar el 13 de mayar el facturar y hoy resultar q yo deber mayar y q ya pagar junio no le parecer ridiculo comer ir a pagar uno mes q empezar uno mes antes"
202006,"hola muy buenos días quería saber como puedo a ser para desactivar el cable residencial espero me puedan dar información","hola muy bueno día querer saber comer poder a ser parar desactivar el cable residencial esperar me poder dar información"
202006,"hola buenos días escríbenos vía inbox con tus datos y poder verificar tu consulta quedamos al pendiente saludos","hola bueno día escríbenos vía inbox con tu dato y poder verificar tu consultar quedar al pendiente saludo"
202006,"hola buenas noches estamos dando seguimiento a tu consulta vía inbox saludos","hola bueno noche estar dar seguimiento a tu consultar vía inbox saludo"
202006,"hola envíanos un inbox junto con el número de tu servicio para poder ayudarte saludos","hola envíanos uno inbox juntar con el número de tu servicio parar poder ayudarte saludo"
202006,"una duda desde hace dias yo no tengo señal de internet la pregunta ez si x q no se a pagado me lo desconectaron diganme asi desconecto la caja de un solo","unir dudar desde hacer dias yo no tener señal de internet el preguntar ez si x q no se a pagar me el desconectar diganme asi desconectar el caja de uno solo"
202006,"por inbox te estamos brindan seguimiento saludos","por inbox te estar brindar seguimiento saludo"
202006,"oigan que pasa con la red de claro ya estoy muy frustrado mucho falla la señal antes no era asi ahora siempre esta mala la señal que pasa con la red claro el salvador","oír que pasar con el red de claro ya estar muy frustrar mucho fallar el señal antes no erar asi ahora siempre este malo el señal que pasar con el red claro el salvador"
202006,"alexander casillas para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018","alexander casilla parar que estar siempre conectar te brindar internet residencial tigo y servicio de cable parar tu hogar solo internet 5 mb 21 99 10 27 99 paquete tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canal 17 69 tv full 65 canal 21 23 costo único de instalación 30 todo el paquete incluir imponer requerir dui y recibir vigente de aguar o luz parar mayor información sobrar costo de conexión y mes de contratar comunicate wilber pérez 76834018"
202006,"hola buenas días es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos","hola bueno día ser uno gustar poder saludarte mencionarte que con gustar brindar uno seguimiento más personalizar a tu casar te invitar poder escribirnos vía inbox quedar a el esperar de tu comentario saludo"
202006,"cual es el horario de atencion en el call center","cual ser el horario de atencion en el call center"
202006,"buenas tardes con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos","bueno tardar con gustar ampliar el información a tu consultar contactanos por mediar de inbox quedar a tu orden saludo"
202006,"buenos días tiene el huawei y6 y en cuanto","bueno día tener el huawei y6 y en cuanto"
202006,"aprovechados quieren q uno pague d un solo y con mora demasiado","aprovechar querer q unir pagar d uno solo y con morar demasiar"
202006,"mala señal de internet muy deficiente por favor solucionar fallas","malo señal de internet muy deficiente por favor solucionar falla"
202006,"buenas tardes mencionarte que tenemos todo el deseo de ayudarte por seguridad a tu información te invitamos nos contactes vía inbox para brindarte un seguimiento mas personalizado quedamos a la espera de tus comentarios feliz día","bueno tardar mencionarte que tener todo el desear de ayudarte por seguridad a tu información te invitar no contactar vía inbox parar brindarte uno seguimiento mas personalizar quedar a el esperar de tu comentario feliz día"
202006,"jessica rivas buenas tardes mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","jessica rivas bueno tardar mi nombrar ser eliza y ser gestor de agenciar claro con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"gracias","gracia"
202006,"por inbox te estamos brindando seguimiento","por inbox te estar brindar seguimiento"
202006,"santa ana que agencias están abiertas","santo ana que agencia estar abrir"
202006,"con gusto informarte que la agencia disponible es santa ana centro en horario de 09 00 am a 04 00 pm de lunes a viernes y sábado de 09 00 am a 03 00 pm saludos","con gustar informarte que el agenciar disponible ser santo ana centrar en horario de 09 00 am a 04 00 pm de lunes a viernes y sábado de 09 00 am a 03 00 pm saludo"
202006,"claro el salvador y en lourdes","claro el salvador y en lourdes"
202006,"que lugares aqui por soyapango por plaza mundo esta abierto para cancelar gracias","que lugar aqui por soyapango por plaza mundo este abrir parar cancelar gracia"
202006,"con gusto informarte que en san salvador las agencias disponibles son metrocentro 8a etapa 10 00 am a 04 00 pmmetrópolis 10 00 am a 04 00 pmagencia olímpica 09 00 am a 04 00 pmagencia centro ex telégrafo 09 00 am a 04 00 pm saludos","con gustar informarte que en santo salvador el agencia disponible ser metrocentro 8a etapa 10 00 am a 04 00 pmmetrópolis 10 00 am a 04 00 pmagencia olímpico 09 00 am a 04 00 pmagencia centrar ex telégrafo 09 00 am a 04 00 pm saludo"
202006,"por inbox te estamos brindan seguimiento saludos","por inbox te estar brindar seguimiento saludo"
202006,"buenas tardes con gusto ampliaremos la información a tu consulta contactanos por medio de inbox quedamos a tus órdenes saludos","bueno tardar con gustar ampliar el información a tu consultar contactanos por mediar de inbox quedar a tu orden saludo"
202006,"quisiera saber cuales agencias claro se encuentran abiertas","querer saber cual agencia claro se encontrar abrir"
202006,"hola kenneth paolo gonzalez con el objetivo de ayudarte en que departamento te encuentras","hola kenneth paolo gonzalez con el objetivar de ayudarte en que departamento te encontrar"
202006,"un placer quedamos a tus órdenes","uno placer quedar a tu orden"
202006,"buenas tardes estan ofreciendo internet inalambrico estos dias","bueno tardar estan ofrecer internet inalambrico este dias"
202006,"buenas tardes estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos","bueno tardar estar interesado en ayudarte por favor envíanos tu dato por mediar de inbox estar atento a tu comentario saludo"
202006,"hola kenneth paolo gonzalez con el objetivo de ayudarte en que departamento te encuentras","hola kenneth paolo gonzalez con el objetivar de ayudarte en que departamento te encontrar"
202006,"esta abierta la sucursal metrocentro","este abrir el sucursal metrocentro"
202006,"que horarios tienen","que horario tener"
202006,"buenas tardes mencionarte que estamos brindando seguimiento a tu consulta vía inbox quedamos a tus ordenes saludos","bueno tardar mencionarte que estar brindar seguimiento a tu consultar vía inbox quedar a tu ordenar saludo"
202006,"buenas tardes me gustaría saber porque el internet residencial no funciona en este momento","bueno tardar me gustar saber porque el internet residencial no funcionar en este momento"
202006,"hola beatriz menjivar con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola beatriz menjivar con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"necesito saber dónde puedo pagar mi factura en efectivo","necesitar saber dónde poder pagar mi facturar en efectivo"
202006,"beatriz menjivar buenas noches con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","beatriz menjivar bueno noche con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"la tienda de unicentro soyapango han abierto","el tender de unicentro soyapango haber abrir"
202006,"buenas tardes glenda te hemos brindado una respuesta vía inbox para que revises tu bandeja de mensajes saludos","bueno tardar glenda te haber brindar unir respuesta vía inbox parar que revisar tu bandeja de mensaje saludo"
202006,"buenas tardes yo extravié mi celular i como puedo aser para q meden el chip","bueno tardar yo extraviar mi celular i comer poder aser parar q meden el chip"
202006,"hola la tienda está abierta quiero un teléfono","hola el tender estar abrir querer uno teléfono"
202006,"buenas noches rudy herrera comentarte que te estamos dando seguimiento por medio de inbox quedamos a la espera de tus mensajes saludos","bueno noche rudy herrero comentarte que te estar dar seguimiento por mediar de inbox quedar a el esperar de tu mensaje saludo"
202006,"buenas tardes mencionarte que estamos brindando seguimiento a tu consulta vía inbox quedamos a tus ordenes saludos","bueno tardar mencionarte que estar brindar seguimiento a tu consultar vía inbox quedar a tu ordenar saludo"
202006,"buenos tardes yo llevo ya casi un mes de que firme un contrato por 5mb y no me los quieren poner por disque zona roja pero cuando a uno lo hacen firmar ese contrato ahi no dicen nada ahí a uno le dicen que inmediatamente lo activaran necesito una solución factible en el cuál cumplan ese contrato en venirme a instalar mis 5mb","bueno tardar yo llevar ya casi uno mes de que firmar uno contratar por 5mb y no me el querer poner por disque zona rojo pero cuando a unir el hacer firmar ese contratar ahi no decir nadar ahí a unir le decir que inmediatamente el activar necesitar unir solución factible en el cuál cumplir ese contratar en venirme a instalar mi 5mb"
202006,"hola fattima un gusto saludarte permítenos verificar tu caso escríbenos de favor a través de inbox para dar seguimiento y ayudarte con lo sucedido quedaremos muy al pendiente de tu mensaje feliz tarde","hola fattima uno gustar saludarte permítenos verificar tu casar escríbenos de favor a través de inbox parar dar seguimiento y ayudarte con el suceder quedar muy al pendiente de tu mensaje feliz tardar"
202006,"buenas tardes si compro un cel en linea por que me urge ya que mi cel se daño me lo entregarian en los dias habiles que dice la pagina o no necesito que un asesor me atienda o me diga que puedo hacer","bueno tardar si comprar uno cel en linear por que me urgir ya que mi cel se dañar me el entregarian en el dias habiles que decir el paginar o no necesitar que uno asesor me atender o me decir que poder hacer"
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno tardar ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno tardar ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"buenas tardes la agencia de claro en unicentro soyapango esta abierta muchas gracias","bueno tardar el agenciar de claro en unicentro soyapango este abrir mucho gracia"
202006,"buenos días comentarte que en soyapango nuestras agencias se encuentran cerradas debido a la emergencia te solicitamos que te mantengas pendiente de nuestras redes saludos","bueno día comentarte que en soyapango nuestro agencia se encontrar cerrada deber a el emergencia te solicitar que te mantener pendiente de nuestro red saludo"
202006,"yo extravié mi celular i como puedo aser para q me brinden el chip porfavor","yo extraviar mi celular i comer poder aser parar q me brindar el chip porfavor"
202006,"hola buenas tardes miguel barahona te pedimos nos puedas enviar la información de tu servicio vía inbox para brindarte mas detalles ya que en este caso tienes que realizar una suspensión en la línea quedamos a la espera de tus comentarios saludos","hola bueno tardar miguel barahona te pedir no poder enviar el información de tu servicio vía inbox parar brindarte mas detallar ya que en este casar tener que realizar unir suspensión en el líneo quedar a el esperar de tu comentario saludo"
202006,"en santa ana ya está abierto","en santo ana ya estar abrir"
202006,"buenas tardes en santa ana se encuentra abierta la agencia centro saludos","bueno tardar en santo ana se encontrar abrir el agenciar centrar saludo"
202006,"nesecito un celular información sobre j8","nesecito uno celular información sobrar j8"
202006,"hola buenas noches estamos dando seguimiento a tu consulta vía inbox saludos","hola bueno noche estar dar seguimiento a tu consultar vía inbox saludo"
202006,"actualmente el modelo que nos mencionas no lo tenemos disponible pero puedes revisar otras opciones a traes de nuestra tienda en linea ingresando a https tiendaenlinea claro com sv saludos","actualmente el modelar que no mencionar no el tener disponible pero poder revisar otro opción a traer de nuestro tender en linear ingresar a https tiendaenlinea claro com sv saludo"
202006,"muy amable gracias","muy amable gracia"
202006,"hay que bien","haber que bien"
202006,"buenas tardes quisiera saber cómo puedo hacer para comunicarme con ustedes pero no el agente virtual q manda en inbox por llamada no me contesta ni el portal digital no me sirve para lo q deseo saber sobre 2 facturas pendientes q tengo gracias","bueno tardar querer saber cómo poder hacer parar comunicarme con vosotros pero no el agente virtual q mandar en inbox por llamar no me contestar ni el portal digital no me servir parar el q desear saber sobrar 2 factura pendiente q tener gracia"
202006,"enrique lopez le envíe mensaje","enrique lopez le enviar mensaje"
202006,"buena tardes la tienda del centro comercial san luis esta abierta","bueno tardar el tender del centrar comercial santo luis este abrir"
